6	header
postResults v2.0.2	--cr texture,f,p --time 512grains512_tensionX.spectralOut
addCauchy v2.0.2	512grains512_tensionX.txt
addStrainTensors v2.0.2	--left --logarithmic 512grains512_tensionX.txt
addMises v2.0.2	-s Cauchy 512grains512_tensionX.txt
addMises v2.0.2	-e ln(V) 512grains512_tensionX.txt
inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	texture	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(Cauchy)	Mises(ln(V))
0	0.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	6.13798216321e-12	-5.13004670219e-13	9.78207603579e-14	-5.13004670219e-13	6.92654119504e-12	4.30065306802e-13	9.78207603579e-14	4.30065306802e-13	7.3844186606e-12	6.13798216321e-12	-5.13004670219e-13	9.78207603579e-14	-5.13004670219e-13	6.92654119504e-12	4.30065306802e-13	9.78207603579e-14	4.30065306802e-13	7.3844186606e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6017606294e-12	0.0
6	2.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0002	7.94093388051e-23	-2.3127969927e-21	-6.89455040563e-22	0.999937780351	1.65436122511e-23	9.26442286059e-23	7.41153828848e-22	0.999942801107	40.6589785155	0.544048818918	0.618985326198	0.54390618715	6.16107283356e-07	-0.271789882911	0.618826155711	-0.271791247608	8.80484065573e-07	40.6638343866	0.543971145459	0.618900061632	0.543971145455	6.16019322162e-07	-0.271752444146	0.618900061651	-0.271752444167	8.80362779835e-07	0.000199980002666	0.0	0.0	0.0	-6.22215847226e-05	0.0	0.0	0.0	-5.72005289191e-05	40.6915929895	0.000173151641476
12	4.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0004	1.5881867761e-21	-3.97212130148e-21	8.43724224804e-22	0.999875542643	-4.16899028727e-22	-1.34995875969e-21	-7.41153828848e-22	0.999885585156	81.343756799	1.08843938608	1.23831774424	1.08786877429	5.80309331933e-08	-0.543644457696	1.23768098992	-0.543649917933	7.83286509438e-08	81.3631910449	1.08812868248	1.2379766905	1.08812868249	5.80143678061e-08	-0.543494728779	1.23797669051	-0.54349472878	7.83070779029e-08	0.000399920021327	0.0	0.0	0.0	-0.000124465102459	0.0	0.0	0.0	-0.000114421389877	81.4187007783	0.000346290732539
18	6.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0006	-7.94093388051e-22	-3.21938694406e-21	-2.77105505205e-22	0.999813286879	5.74394217357e-21	1.31025409028e-21	1.16467030247e-21	0.999828352155	122.05434178	1.63317185939	1.85799725547	1.6318877921	8.0815606502e-08	-0.815563638753	1.85656439561	-0.81557592774	9.87856192194e-08	122.098093057	1.63247275429	1.85722989478	1.63247275429	8.07810121009e-08	-0.815226807538	1.85722989479	-0.815226807539	9.8744820343e-08	0.000599820071968	0.0	0.0	0.0	-0.000186730554065	0.0	0.0	0.0	-0.000171662578177	122.181344325	0.000519417282621
24	8.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0008	-5.21454658153e-21	5.33035186729e-21	-4.47670147514e-21	0.999751013054	4.6322114303e-21	-2.77932685818e-21	-1.90582413132e-21	0.999771102102	162.790737649	2.17824628337	2.47802399379	2.17596315795	8.00190899913e-08	-1.08754744607	2.47547639819	-1.08756929931	9.79548405479e-08	162.868560783	2.17700339081	2.47665981523	2.1770033908	7.9973431641e-08	-1.08694873963	2.47665981523	-1.08694873964	9.79009153664e-08	0.000799680170564	0.0	0.0	0.0	-0.000249017948396	0.0	0.0	0.0	-0.000228924099122	162.979544723	0.000692531307131
30	10.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.001	3.41460156862e-21	1.09783410898e-20	2.57335888565e-21	0.99968849291	-8.94678550537e-21	1.16467030247e-21	-1.42936809849e-21	0.999713480804	203.256710271	2.74048155871	3.09456567336	2.73689099177	7.88497241386e-05	-1.33917013337	3.09058844186	-1.33920360719	0.000115978328022	203.378317699	2.73852845587	3.09243751537	2.73852845935	7.8793529044e-05	-1.33824917518	3.09243752478	-1.33824917553	0.000115898568782	0.000999500333083	0.0	0.0	0.0	-0.000311555618412	0.0	0.0	0.0	-0.000286560250467	203.517226225	0.000865825784495
36	12.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0012	4.7116207691e-21	8.49679925214e-21	5.88952596138e-22	0.999617850332	-3.97046694025e-21	-5.79688173277e-21	-1.74700545371e-21	0.999650954536	237.129619945	3.33598194025	3.4155814686	3.33071025318	0.000869179136899	-1.6344430637	3.41029698364	-1.63449723111	0.00104917659988	237.303103166	3.33314697981	3.41279188066	3.33314698943	0.000868440497269	-1.63310817455	3.41279194527	-1.6331082143	0.00104831971199	0.00119928057548	0.0	0.0	0.0	-0.000382222705793	0.0	0.0	0.0	-0.000349106394547	237.462797296	0.00104347193198
42	14.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0014	-1.5352472169e-21	9.89969757103e-21	-1.70730078431e-21	0.999524274193	-1.26790244292e-20	2.60727329077e-21	2.64697796017e-21	0.999579062819	254.549923014	3.71497497472	3.26015738235	3.70801644086	0.000186292564314	-2.22826329392	3.25422897111	-2.22838558966	0.00027954752792	254.778322286	3.71134352341	3.25714905285	3.71134352203	0.000186110460159	-2.22620715079	3.25714888371	-2.22620730479	0.000279289573786	0.00139902091371	0.0	0.0	0.0	-0.000475839000422	0.0	0.0	0.0	-0.000421025799925	254.950764265	0.00123204204694
48	16.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0016	-1.05879118407e-22	8.04681299892e-21	-1.2229038176e-20	0.999417838778	-2.52256999604e-20	-2.55764245401e-21	4.12928561786e-21	0.99950002927	261.733455717	3.92914152893	3.23657513038	3.92058119241	-6.67682785058e-05	-2.72798927999	3.22978931417	-2.72821351611	8.66289962649e-05	262.016916331	3.92482724376	3.23328717698	3.92482723099	-6.66949654445e-05	-2.72521798587	3.23328721648	-2.72521787673	8.65409920966e-05	0.0015987213637	0.0	0.0	0.0	-0.00058233074364	0.0	0.0	0.0	-0.00050009575704	262.207389154	0.00142741290408
54	18.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0018	6.82920313724e-21	-3.91752738105e-21	4.64875504255e-21	0.999308248291	-2.54109884176e-21	-1.85784765579e-21	1.05879118407e-21	0.999417531575	265.501160545	4.06244508971	3.22986512166	4.05234067894	-0.000139713827913	-3.11977524164	3.22218393945	-3.12011643708	-3.88637772463e-05	265.839791847	4.05750919821	3.22629360452	4.057509204	-0.0001395440749	-3.11632545958	3.22629364782	-3.1163254797	-3.88208024961e-05	0.00179838194138	0.0	0.0	0.0	-0.00069199107961	0.0	0.0	0.0	-0.000582638125633	266.046225031	0.00162502460916
