6	header
postResults v2.0.2	--cr texture,f,p --time 512grains512_tensionX.spectralOut
addCauchy v2.0.2	512grains512_tensionX.txt
addStrainTensors v2.0.2	--left --logarithmic 512grains512_tensionX.txt
addMises v2.0.2	-s Cauchy 512grains512_tensionX.txt
addMises v2.0.2	-e ln(V) 512grains512_tensionX.txt
inc	time	elem	node	ip	grain	1_pos	2_pos	3_pos	texture	1_f	2_f	3_f	4_f	5_f	6_f	7_f	8_f	9_f	1_p	2_p	3_p	4_p	5_p	6_p	7_p	8_p	9_p	1_Cauchy	2_Cauchy	3_Cauchy	4_Cauchy	5_Cauchy	6_Cauchy	7_Cauchy	8_Cauchy	9_Cauchy	1_ln(V)	2_ln(V)	3_ln(V)	4_ln(V)	5_ln(V)	6_ln(V)	7_ln(V)	8_ln(V)	9_ln(V)	Mises(Cauchy)	Mises(ln(V))
60	20.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.002	-8.73502726856e-21	-6.2998075452e-21	3.65282958503e-21	0.999146511284	1.40819227481e-20	-6.08804930839e-21	-8.89384594617e-21	0.999302145221	225.852478992	3.43358597667	2.61324983068	3.42380786322	-2.82291544797e-05	-3.43282696023	2.60621376945	-3.43336167559	-2.74310417706e-05	226.203263224	3.42912554329	2.61026159197	3.42912557244	-2.81924831211e-05	-3.42890153898	2.61026162714	-3.4289015336	-2.73996745052e-05	0.00199800266267	0.0	0.0	0.0	-0.000853853144866	0.0	0.0	0.0	-0.000698098392991	226.404324316	0.00185150401278
66	22.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0022	-9.58206021581e-21	-7.94093388051e-22	7.35859872927e-21	0.999034921664	-5.18807680193e-21	4.81749988751e-21	-1.8211208366e-20	0.999216591579	226.971530469	3.40023950385	2.53787808181	3.38950109218	-2.50100368538e-05	-3.61749698878	2.53032318762	-3.61815483444	-3.86887130404e-05	227.368910095	3.39543541067	2.53475324184	3.39543539889	-2.49747009466e-05	-3.61304283502	2.53475325371	-3.61304285543	-3.86410763797e-05	0.00219758354349	0.0	0.0	0.0	-0.000965544323932	0.0	0.0	0.0	-0.000783715445738	227.573416384	0.00205083090531
72	24.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0024	9.89969757103e-21	-4.84926362303e-20	-5.24101636114e-21	0.998923412553	3.81164826264e-21	-2.91167575619e-21	-1.69406589451e-21	0.999130492524	227.822075509	3.41390269086	2.44433834766	3.40206239768	-1.86209452451e-05	-3.7241367899	2.43636572158	-3.72490886234	-7.29785523899e-06	228.266089306	3.4086928253	2.44111405405	3.40869284664	-1.85925283187e-05	-3.7192243315	2.44111407616	-3.71922437858	-7.28822873699e-06	0.00239712459972	0.0	0.0	0.0	-0.00107716738354	0.0	0.0	0.0	-0.000869885716897	228.472418463	0.0022502852601
78	26.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0026	-9.3438321994e-21	-1.89788319744e-20	1.71524171819e-20	0.998812051964	2.32934060495e-20	-7.67623608449e-22	4.23516473627e-21	0.999043955402	228.49386835	3.44535698299	2.33104128442	3.43234002634	3.45632272963e-06	-3.79925660627	2.32277351481	-3.80013873314	1.60373977066e-05	228.984549472	3.43971080198	2.32776155382	3.43971083444	3.45065857818e-06	-3.79391112474	2.32776157477	-3.79391114301	1.60148333941e-05	0.00259662584727	0.0	0.0	0.0	-0.00118865420559	0.0	0.0	0.0	-0.000956501900128	229.191734096	0.00244980527847
84	28.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0028	7.19978005166e-21	2.92755762395e-20	-7.7291756437e-21	0.998700941291	-3.59989002583e-21	4.28810429547e-21	-1.18584612616e-20	0.998956971891	229.034559041	3.47375921579	2.20174862152	3.45955984059	-4.47689439659e-07	-3.8711116433	2.19331086461	-3.87210406744	3.72805663964e-05	229.571925362	3.46767673252	2.19845686343	3.46767674203	-4.46905544358e-07	-3.86532407838	2.19845686264	-3.86532409026	3.7224829513e-05	0.002796087302	0.0	0.0	0.0	-0.00129990321722	0.0	0.0	0.0	-0.00104357244135	229.779582743	0.00264935341147
90	30.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.003	-1.26525546496e-20	9.79381845263e-21	-2.42992576744e-20	0.998590123239	1.22819777352e-20	1.68083100471e-20	5.92923063078e-21	0.998869553178	229.471607316	3.50326037225	2.07350067819	3.48785763589	-1.69695207467e-05	-3.94218255555	2.06496181808	-3.94328566783	3.92380019078e-05	230.055656465	3.49673489903	2.07021753344	3.49673490096	-1.6937911862e-05	-3.93594057255	2.07021754103	-3.93594056575	3.9175873141e-05	0.0029955089798	0.0	0.0	0.0	-0.00141087157239	0.0	0.0	0.0	-0.00113108625895	230.264225851	0.00284890847155
167	55.6666666667	nan	nan	1	1	0.25	0.25	0.25	256.5	1.00556666667	3.32460431797e-20	-3.23990102325e-20	-1.90582413132e-21	0.997176908564	1.1096131609e-19	-7.62329652529e-21	1.35525271561e-20	0.997737632901	231.799986393	3.71829182033	1.18293854172	3.68726893693	1.30522580916e-06	-3.85218820046	1.1737285278	-3.8543543383	4.15271494941e-07	232.9833254	3.70609245457	1.17972042952	3.70609244606	1.30094348604e-06	-3.84170855726	1.17972041232	-3.84170856422	4.14141774151e-07	0.00555123004164	0.0	0.0	0.0	-0.00282708387441	0.0	0.0	0.0	-0.00226493011783	233.175655405	0.00540790615797
244	81.3333333333	nan	nan	1	1	0.25	0.25	0.25	256.5	1.00813333333	6.38451083993e-20	8.36445035414e-21	-9.74087889342e-21	0.99576607673	1.27054942088e-19	-6.88214269644e-20	2.54109884176e-20	0.996609896549	232.46449247	3.77267995253	1.30407963769	3.72639867169	4.58138311121e-07	-3.78066244944	1.28917338125	-3.78386620161	1.27584094481e-06	234.247035881	3.75497278867	1.29905880897	3.75497278779	4.55988027967e-07	-3.76610654499	1.29905879425	-3.76610653482	1.2709288377e-06	0.00810043603056	0.0	0.0	0.0	-0.00424291170299	0.0	0.0	0.0	-0.00339586287208	234.438875217	0.00796158294495
321	107.0	nan	nan	1	1	0.25	0.25	0.25	256.5	1.0107	7.26860147863e-20	2.54109884176e-20	1.54583512874e-19	0.994358300342	-1.66018457662e-19	5.75982404133e-20	-1.35525271561e-20	0.995488275391	232.835334528	3.86927060791	1.44359569265	3.80670955328	1.4259472414e-06	-3.79361082661	1.42186858499	-3.79792183699	1.74278054052e-06	235.217611552	3.84565826639	1.43641657718	3.84565826665	1.41724535501e-06	-3.77474490014	1.43641656959	-3.77474490352	1.73411355515e-06	0.0106431600985	0.0	0.0	0.0	-0.00565767415606	0.0	0.0	0.0	-0.00452193315548	235.415860299	0.0105091194093
398	132.666666667	nan	nan	1	1	0.25	0.25	0.25	256.5	1.01326666667	8.60797232647e-20	9.4232415382e-20	-1.22819777352e-19	0.992956689692	1.40607469244e-19	-1.65171424715e-20	-6.77626357803e-21	0.994369996679	233.121249417	4.0170287098	1.54550556253	3.93651114053	9.36349026232e-07	-3.87862726232	1.51668302174	-3.8841478332	1.08349959432e-06	236.104108392	3.98688003472	1.53608946451	3.98688002632	9.29321522922e-07	-3.85499646126	1.53608945327	-3.85499645803	1.07689829916e-06	0.0131794351154	0.0	0.0	0.0	-0.00706823150547	0.0	0.0	0.0	-0.00564591152663	236.314402584	0.0130501994357
